Id,Review,Label
65318,Very difficult to follow if you are not a programmer.,3
65343,"Good as introduction, but pretty basic for me.",3
65368,Good introduction to the fieldGood presentersPoor illustrations during courseThank's,3
65389,"I am a PhD student in genetics, so the background material there was review from undergrad courses. Obviously some people who are not biologists will need this background. I do wish, however, that the statistics intro was more applied and covered a better intro and application to the why!",3
65397,"This is an extremely basic course. In my opinion, it isn't worth $49 and is thrown in just to add to the total price of the specialization. It is a useful refresher, but doesn't really contain much information. Just a couple of topics are covered at a very basic level. You could also get this info from watching Youtube videos.",3
65411,"This was a little light, despite the fact that this is not my area of expertise. It was a goo start overall, tho.",3
65432,The course overall has good content. But some videos and case studies were dissapointing in terms of uniqueness of information. You could have easily googled it. Tests could also be more challenging. I would defitenely reccomend it to learners who are new to the industry. For others it could be less informative.,3
65457,"It gives a good idea about this market, although some of the ideas could be more systemized and clear",3
65466,"This course has a very nice content. The difficult thing is to follow the classes with a very difficult language spoken by the teacher. Her English is not so good, although she has a good know-how about the subject but the classes are completely boring and apathetic. What a shame!",3
65487,Very good course but with a few OUTDATED materials.,3
65540,"The content of the course is very interesting, and I plan to go go through with it. A huge downside is that it is very difficult to follow the course because of the professors' strong accent and, at times, incorrect pronunciation. It is distracting. Also, it would be good to have weekly assignments, to stay on track.",3
65550,The module was alright but I got bored halfway through,3
65551,"Course is interesting, but sometimes its so hard to perceive the information with such accent :( I`m not lazy to read the subtitles, no.. but they also, from time to time work improperly and its not feasible at all to conceive the information . Plus, its absolutely inconvenient when you provide one huge assignment for several weeks at once! Why couldn`t you make it a few smaller to every week?(( I think I`ll disenroll",3
65566,"The course content of this course is not much and thus one can finish it rather very quickly. However one of the lecturer's had such a heavy accent I had to use subtitles just to understand the content. I am not in anyway in the fashion industry nor aspiring to be so this was just like a ""tester"" for me. I was however surprised that its not all about modelling and the sorts but incorporates some business aspect about the fashion industry.",3
65600,"Problems with translation from Spanish to English creating confusion to non - Spanish students. Not all the lectures are translated. I have noticed that some English translation is missing or is incorrect.Also, since I am a non - Spanish student I can not review correctly and accordingly Spanish posted assignments due to language barriers.",3
65603,"Too fast speech/ language use in combination with poor english translation, otherwise pretty well done.",3
65604,"1. Sometimes the audio of the recordings is poor, making it difficult to listen.2. For non-speakers of Spanish, the translations are not so great and sometimes lack proper grammar or are almost literal translations of the spoken Spanish version. This makes the subject matter, although very interesting, very difficult to fully grasp. This also occurs in the quizzes, causing me to either misunderstand or not understand the questions.Overall, it is a very interesting course but the 'execution' is not up to standard. It could be improved by updating the audio recordings, and correcting the translations for the subtitles",3
65605,The course material was good but the lectures being in Spanish with English translations was difficult to follow. I was disappointed in the short videos with subtitles.,3
65660,"i would like to see some subtitles in Spanish, to help me understand much better the main idea ! but in generally is so good and helpful!",3
65682,It is interesting and mind opening during the beginning and the middle of the course. Learned some interesting principle.,3
65785,"It's good for undergraduates, and people returning to academia (say, before starting a Master's course). It's a very short simple introduction. I kind of wish it had more examples of language to use in academic writing, contrasting good and bad examples.Some of the quiz questions and final exam questions need some proofreading. The videos from about week 3 to 4 have poor sound quality, but still understandable.",3
65789,"The course contains useful writing tips, but severly lacks practical writing assignments (peer-review assessment would be great here!). The quizzes are way too easy, IMO.",3
65794,"The course provides a number of very useful tips for researchers, especially those whose first language is not English. There are a number of useful guides for new researchers to learn how to structure, phrase, and approach academic writing. However, there are also a few shortcomings of the course. Some of the material is overly subjective (giving rules for academic writing that are not necessarily applicable). Many of the assessment questions ask about issues which are either overly specific or simply incorrect (this is a very small percentage, but it is noticeable). The pace of the videos is also slow and oddly punctuated to the point that it can be difficult to follow at times. Finally, the course relies too heavily on academic writing for the hard sciences, rather than taking a broader approach, so some students may wish to keep this in mind when watching, as some advice may not be applicable to their own discipline.Overall, a recommended course for ESL academics, but could do with some improvement.",3
65802,"Intended for Non-native English speakers, or English speakers without a strong literary background, 'Scholarly Communication' gives an overview of how to construct coherent arguments for academic publication.There are multiple typos and presentation issues throughout the course; however, they do not necessarily detract from the content of the course.",3
65804,"This is a useful course, but please look into the spelling and grammatical errors in the text.",3
65827,"In my opinion, this course was way too theoretical. I wish we had more examples and practical exercises. After four courses in a row I was expecting much more skills rather than theoretical discussions all the way long.",3
65848,"Certain aspects of the course could be improved, particularly in the way the material is presented. There could also be more focus on what is important rather than unnecessary etymologies and listing of names which doesn't add to any conceptual understanding. That time could rather be used to go into more depth with some of the practices.https://evidenceandreason.wordpress.com/2017/01/29/review-magic-in-the-middle-ages/",3
65851,"Overall a good course, with a section on Islam and Magic that felt very well elaborated. All peer graded exercises however were poorly designed and had awful correction criteria.",3
65884,"It is a very interesting course, but in the beginning it may seem a bit disorganised and slow. The best part, for me, was the week 4, about magic in Islam. The topic was fascinating and the teachers presented a perfect lecture, a great balance between deep but easy to follow.",3
65916,"The professor has a tone of voice that is a little monotonous, but it was interesting to learn about memory with movies",3
65947,"I liked this course for the wide range of movie excerpts which underscored a memory malfunction. The scenes were often emotional, quite surprising such a short moment could be so charged.However the main emphasis of this memory module was to explore malfunctioning memory, to the side of pathology. This was done professionally without a doubt. However this was not what I personally was looking for although one learns about dementia, alzheimer, etc, which is interesting as they will affect most of us in someway or another.",3
65968,"This ""should be"" a five star course. It is a great topic, with wonderful clips from movies and is well-written.Why only 3 stars then?For a class about film little was adopted from good storytelling and filming techniques. The Prof slumped in his chair and clasped his hands in front of his chest for most of the course and spoke in a wispy, pedantic voice that made me uncomfortable in my body to listen to. I kept on wanting to tell him to sit up and breath and speak naturally! On top of that, the sound quality was simply awful!If the Prof were to take some acting or presenting lessons and improvements to the sound quality were made (or a professional actor hired to present the material) it could be one of the best courses ever, but instead, it was hard to get through for me even though the material fascinates me as I'm learning neuroscience and love movies.The world of MOOCs are different than your old standard classroom style. Visual and auditory presentation really counts.",3
66000,"I appreciate the effort that went into making this course as well as obtaining the film clips. Having said that, if you want to go deeper into the psychology of memory this course is probably not for you. As I progressed through the weeks, I found myself becoming less and less interested since I already know the basics of memory and psychology. I felt I wasn't learning anything new but the clips of films allowed me to see the films in a new light. Maybe if I had bought the book that goes along with the course, i would have gained more insight but as a standalone course, it rates just three stars.",3
66091,Not that interesting,3
66164,"Interesting topic, however the course lacks practical side.",3
66196,"Course deals with many interesting theories about motivation, leadership, teamwork and culture. However, it lacks practical examples and case studies (there is only one in the last week). I liked the required reading material, but I did not find videos very engaging.",3
66204,"It is theoretical, which is nice, but more practical example like case study would have kindled my interest to go for the certificate.",3
66205,its a good course but have some problems in the quizzes,3
66294,"I would have enjoyed it more if I had had enough knowledge to do the Honors quiz!I downloaded all the videos so I could play them over without chewing up my data, but the quality is so poor you can't always make out the writing - i's and j's all look similar. It would be better if the presentation material was bigger and the facilitator images smaller - you need only see a face, not the whole upper body in the foreground.Nevertheless, I have been enlightened !",3
66300,"Week 1 on Technical SEO was hard. Also, I don't have subscriptions to the various tools but it might be useful for future reference. It was too technical for me. Week 2 on Global SEO was already covered in an earlier course by Mrs. May. Week 3 on Mobile SEO was very insightful. Great! Learning about metrics (week 4) is always useful, so five stars for weeks 3 and 4.",3
66346,Informative,3
66355,The composition and visual elements part of the course was incredible but the Lightroom part could be improved. Going through every feature in Lightroom is not helpful. It's better to focus on teaching key useful techniques to achieve desired effects,3
66364,This course seemed a bit spread too thin. Not much real coverage on post-production; mostly just an intro and that was at the expense of more learning on composition.,3
66448,Thanks for writing the new feature about the java8 for free.But for most lessons it is too easy to learn.,3
66450,"Unique and useful course. However some of the material needs adjustment, search strategy related material especially. It is introduced too late in the course, when homework needed it is all done with, and in my opinion there isn't enough pedagogic content on the subject. MiniZinc docs are quite minimal, so supporting material would be helpful.",3
66498,"This course is really, well, introductory. While the material presented is interesting, the lectures can be quite dull at times - especially later on in the course when substantial time is spent plugging numbers into the same expressions 3 or 4 times. Beginners will probably be better off reading a wikipedia article or any general chemistry textbook. For the others, setting the playback speed to 1.50 improves the quality of the course a lot.",3
66517,"Although the course offers a very wide range of subjects and also additional recommendations for reading, the basic didactic material superficially explores the work of each artist. I am sure that MoMA team has the capacity to offer a deeper content.",3
66545,"This course takes an alternate approach to understanding modern Art, moving it away from categories based on the time period in which art was made or what school the artist was part of and instead groups art work by theme. I really enjoyed all the pieces I encountered and felt like I had a somewhat better understanding of modern art after taking this course.",3
66550,Interesting and thought provoking course BUT the peer assignment tasks and evaluation criteria are moving targets that seem to be very hard to hit per my own experience and the discussion forums. Also what if you do not totally agreed with the IDEA that thematic presentation of art is the way that modern art has to be presented. And find themes as more of a way for art institutions to promote their own agendas and longevities. Which again is nothing new in the presentation of art but also can meander away from the artists' and art works' intent!,3
66553,"I very much enjoyed the setup of the course, that is the short introduction and then the discussion of different artworks per theme. However, I must say that I expected the course to be more thorough in the discussion of the different themes and artworks. I believe the course would benefit from a more in depth discussions of the artworks. This could for example include more background information about the artist or a comparison of different pieces by the same artist to better understand the artists' views and development through history. Such additions would elevate the level of the course and also help identify certain themes and events that often recur in art. To conclude, it was a very enjoyable course that help grasp basic concepts of modern art.",3
66570,"Very highlever, i would have enjoyed more technique to understand art",3
66572,"I have taken many courses on Coursera now, and I've enjoyed and learned a lot from most of them, but I have to admit I was disappointed with this one, despite having a deep interest in modern art and art theory. Here are some of my criticisms:1. The course is aimed at teachers and art educators, which was not made at all clear on the course info page, apart from a single reference to the 'pedagogical framework'. If I'd understood this, I may well not have enrolled.2. I found the course very basic, with no consideration of art theory beyond a level appropriate for classroom discussion. This is in contrast to many other Coursera courses, which have been pitched at graduate level or above. I don't really feel like I learned anything on this course.3. The video lectures are very short and uninformative, but the weekly reading list is very long and much more time consuming that the actual tuition. I would have preferred a better balance between tutorials and reading.4. The weekly quizzes were very short (six questions, where other courses typically have 20 to 30 questions per module), and and questions focus almost entirely on the pedagogical set texts, with very little attention paid to the art history or the works discussed in the tutorials. If you are not going to be tested on the material, what is the point of all that required reading?5. The final peer-assessed assignment is lacking in instructions or guidance. For example, you are required to upload images of 3 or 4 artworks and discuss them. It is in fact impossible to upload more than a single image, but there are no instructions on what to do about this. People found various workarounds - uploading pdfs or Word documents, or zipped folders of images, but really, there should be some official guidance on this.6. Comments made when assessing other students' work are not anonymous - this is unique in my Coursera experience, where anonymous marking is the norm, and knowing how fractious people can get when they are disappointed with their grade, I am not at all happy about having my name made available to them.Overall, the only reason I persisted with this course is that I wanted to get a certificate with MoMA written on it. Too bad I couldn't have actually learned something as well.",3
66574,Mostly a guide for teachers bringing classes to MOMA; weak otherwise.,3
66584,"I've learned about some paintings and object, but the format of the course was weak. Should have stuck with the historical progression of Modern Art--tried and true approach.",3
66629,"I have no complaints over the content. I would however, change the final quizzes, which rely too much on one essay rather than on the videos or on other reading material.",3
66632,"This course is designed for school teachers and, perhaps, for art museum's workers. I'm neither, but I took this course because I'd like to know more about the modern art.The course is essentially a merge of two independent parts, namely, videos about artworks and papers about different theories of education in art. I took this course because of artworks, so I was not interested in papers.Videos were great; especially the first one in each lesson. Even my husband, who isn't fond of art in general, found these videos interesting. In videos, lecturer explains history and meaning of each piece of art.Required reading was dramatically different. First, students are required to read at least 10 pages (art papers) about approaches in teaching AND at least 4 articles in museum's website PER WEEK. Actually, careful reading not just browsing does take a lot of time, in fact, it takes way more time per week than claimed. In addition, these reading were not useful for me! I am not interested in teaching art, and reading same facts about artworks that I've heard in lectures is waste of my time. Seriously, I and most of people grasp most of the ideas from the first time; even if not, I would watch the video again. Why should I do extra reading that brings me no extra knowledge?On a good side, one can pass quiz without any reading. Just a bit of thinking process, and you pass with 5/6 or 6/6 score.Overall, the course is attractive because of amazing videos. However, I believe that this course must be reorganized in two different courses - one would be about artworks and understanding of art, another would be about teaching techniques in art.",3
66654,Excellent concepts and content. Poor quiz composition and monitoring by MOMA staff of discussion. Logistical hassles tainted joy from the delivery.,3
66656,there were mistakes in the quizzes.,3
66657,"The information, videos, links additional reading do provide important information. However this course is aimed at teachers and that is not clear from the title and much less with the small amount of articles that are related to teaching. This course also has lots of issues with its quizzes; getting no support from staff on technical matters or feed back on why a true or false questions is always wrong.",3
66739,"Several errors on the correction of exercises, not so deep material about the statistical analysis.",3
66751,I posted a question on the last week on the forum and never received an answer from a mentor. I had one response from another student which did not actually address the issue of my question and I had several views. And it wasn't as if there were a lot of questions posted. One course mentor could have easily answered all of them.,3
66768,"Loved the project, but I am going to keep my review at 3 stars until there is a module to add capstone project to a web page. This would be super helpful for showing my work to a future employer!",3
66805,"Although better than the previous course, it still was not very insightful. I wanted to know the components of the Integrated plan and not how someone was successful. Majority of the class was just copy from Stokes book. You can take that book and learn it yourself. The style of teaching does not really challenge or give insight.",3
66808,"The course material could have been better....Instructor was just reading out content, more practical example and case studies could be a part of content.",3
66809,It is very basic and boring. Really you can spend 5 min Googling the things you learn on this course.,3
66817,"Unlike the previous courses within this Digital Marketing Specialization, this one seemed more ""superficial"" in terms of concepts and, specially, of materials provided: presentation videos and slides covered only the essential topics and were often repetitive. Considering this is the last step to the Capstone Project, I had greater expectations for it.",3
66820,"The course was taken almost literally from the text book Emarketing by Rob Stokes, so the input given by the teacher was not quite relevant. Although the text book was an excellent tool.",3
66823,The course depended in big proportion of the material of Rob Stokes. It's OK to make the process as Stokes suggest but I think you can put more of yourself.,3
66829,Good but less depth than the rest of the specialization,3
66831,"This course has more interesting material than the previous one (Landscape) but again, the assignments are based on theoretical essays than on practical tasks (case analysis etc).",3
66850,"It's a difficult course with some hard topics on neurophysiology for people with no background on biology. On the other hand, it's a great challenge for everyone interested on brain decision making.",3
66914,Not interactive enough,3
66968,"I have met part of my goals of taking this program. Thank you Prof. Mathias Finger. I would recommend it to be more data oriented like those case studies with specific examples so that it naturally converges to creating case study for a city at the end of the course as final project rather than optional study. Also, suggest to reduce discussions centred to challenges (the course has taken too much of time) and more towards different new services adopted by different cities to capture benefits/impact to the city GDP.",3
66973,"Really good level of detail versus other courses and difficult questions which really test your understanding of the subject matter.On the downside, some links were not added to supplementary reading, which is a shame as these resources really help with your understanding",3
66986,While the course does a good job of explaining most things but if you struggle with a problem or a topic support is nearly non existent and offline resources for julia are limited. No one used the discussion forums either unfortunately.,3
66992,"This course was helpful in understanding the basics of Julia, but there are still a few things I feel I'm missing. A longer course with more time for advanced details would be better in my opinion.",3
67011,"it's a basic course very focused on the mainstream music industry, it is very concise and worth reviewing, unfortunately you can not get feedback from the exams if you don't pay.",3
67012,"Good intro course, but that's all it is - an intro course. Expect great interviews and lecture videos, but don't expect too in-depth of a course. My review is biased because I already took Music Business Foundations from Berklee on Coursera and the material w",3
67040,Not very motivating lectures.. Too much talk but lacks the essential clarity,3
67044,"The course is super interesting. However, the lectures could be better explained and the material better organized. I found myself constantly looking online for extra material to better understand the concepts. Also, you can tell that the course is not anymore groomed and there are some mistakes in a quiz due to lack of care. In any case, the course is very recommendable to start with neural networks",3
67048,"I recommend this course for theoretical knowledge only. I was very upset with the programming assignments - they are few, they are not consistent in difficulty level and the way they being checked is not convenient.",3
67051,"I learned quite a lot that I can use for research, personal projects, and general understanding of neural networks, but unfortunately this course is getting quite out of date at this point. I would recommend to others looking for a first course in neural networks (for machine learning applications) look for a newer course.",3
67054,"The course contains basic informations on neural networks at a quite abstract level. It is not enough to easily understand them without a prior preperation in mathematical details. The quizzes need strict computations based on a detailed knowledge, but usually the course does not prepare You for that. The lectures sometimes sound ""babble"" and cannot explain even easy things.It is usually impossible to get the minimum of 80% in a quiz. These are only those who have previous knowledge that can pass it the first time they take it. They do not need this course, though.",3
67056,"The lectures have basically no training or necessary teachings for the math needed for the quizzes. You spend way more time looking for resources about how to answer the quiz questions than the lectures will take to review. Even then you only given the necessary breakdown of the math involved after you answer the question correctly, which doesn't help in anyway when you are stuck.All this course did for me was help me find other courses which do a better job of going over the course materials.",3
67076,Very out of date.,3
67092,"The course is an advanced one and not really suggested for a beginner who would want to understand basic concepts. Also during the course, the teaching was fast and there was lot of content to understand. The practice programs contained lot of code which was confusing for a learner like me. Hence, hoping that these shortcomings will be sorted out as and when the course profile is updated.",3
67100,Teaching and lectures are complicated. would be better if more simple language and examples were used,3
67116,"Good course, and well taught. Lecture videos and slides could be improved in terms of summarizing the content. Quiz questions don't reflect the content.",3
67119,"Good for understanding the various types of neural networks, but I had hoped to spend more time learning methods for optimizing model fitment.",3
67120,Good to learn from the master but not very detailed and hands on,3
67123,MATERIALS NOT WELL PREPARED,3
67129,good overview but not up to date and some errors in quizes,3
67130,I liked the content of this course and for the most part I thought it was pretty decent. I just felt that the lectures needed a bit more structure since there didn't seem to be a very good transition between topics. The some of the quiz questions in this course were broken since they were missing details that we crucial to answering the questions (missing weights or having wrong answers since the posted values didn't align with the answer).,3
67140,"You can get many knowledge from this course, but you have to be prepared. Actually learning course gives me no pleasure. It is not complete, you have to guess many things and find additional materials somewhere else to pass all course quizzes and assignments. BTW some quizzes are invalid. I think there was some issues while migrating to updated coursera version, that is why some course materials lost.",3
67154,"I have mixed feelings about this course. On one hand, scope is ambitious and getting to attend a course by G Hinton is a luxury. On the other hand, some topics are addressed confusingly (e.g. Hopfield Nets) or without going into much detail. But I think the worst of this course, and I wish Coursera would take care of that, is some quizzes being completely broken (missing or incorrect data), forcing you to go to Forums to get the correct question.There are big gaps of data and no course biography to follow or complete the missing gaps (lecture resources, when available, is just papers on the topic). Also, the course would benefit from better programming exercises... as it stands it is just ""download a program, complete a couple of methods, fill in the gaps on a quiz""",3
67162,Excellent content and overview of the field. Appreciated the links to journal papers as extensions to the lecture notes. Course is let down somewhat by lecture notes that skim the surface too much to really be useful and outright errors in quizzes and assignments that will hinder completion unless you read through every forum post to find the missing information. (Quiz 13 was the worst offender).,3
67166,It lacks programming assignments and a base for understanding the algorithms exposed.,3
67178,interesting history of neural networks and excellent coverage of all main architectures.couple of problems during the quizzes. An update is needed!,3
67181,"The course is a bit disorganized and could have been better. While the topics are really interesting and Geoffrey is really knowledgeable, a lot of simple concepts have been made seemly complicated from the way they have been presented -- often requiring external follow up studies (and often discovering in surprise how simple they actually are). such as, contrastive divergence (CD1) algorithm to train Restricted Bolazamann Machine (read wikipedia to get it in under 2 mins), functioning of sigmoid belief net etc. I believe, the issue arises from slides based teaching, where a slide of texts is presented and then there is a long monologue of how that system works from start to end. A more useful approach would have been to actually draw-and-talk (good example of such courses are Machine Learning by Andrew Ng, Game Theory (esp. Kevin Leyton-Brown parts). Nonetheless, the course brings forth a lot of Neural Net topics and is definitely worth taking if you are willing to study outside the course also.",3
67210,"The material is not presented in a cohesive manner. In video questions are not very good and don't make sense often. Since this is the only course of its kind on coursera, you don't have many options either. The material seems very arbitrary and even with a basic knowledge of machine learning, and advanced mathematics it is difficult to understand the first week and the types of neurons presented, understanding which is essential I think.",3
67217,"The content of this course is not self-contained. You need to search and read extra materials to fill some knowledge gaps. Besides, some of the videos are missing and some quiz are not well clarified. Well, given all the complaints, the instructor is of no doubt one of the best in this field. The topics in this course is worth exploring using your own time.",3
67224,"This course is good, unique and relevant for machine learning today. Some things can be improved though. Starting around weeks 11-12 the lectures become a bit vague, and I had quite some difficulty understanding them. It seemed to me that these lectures were hastily created (even though I can only imagine how much work creating this course must have been). Furthermore, the lab sessions are rather easy and the provided code is annoying to work with systematically since they output results as printed text instead of something re-usable. This makes experimentation (like grid searches) a bit tedious. Besides these minor things, the course is quite good.Note that deep learning topics are only briefly touched, but you won't obtain the skills for training and designing them yourself without further exploration of the topics.Finally, many thanks to the teachers!",3
67245,hard to follow.. usually I don't know what is he talking about..,3
67261,"Long and unbalanced course. The first weeks are long with too much materials, that I think, should be separated to more weeks, than last weeks has no any new materials just short discussion prompts. Maybe it is my fault, but I waited for something else, this was my first philosophy and mindfulness course.",3
67275,"This is a good course, and I would (indeed, have) recommend it to others.However the week on science seemed to lack any references that i could find; unless i'm missing the obvious. If there were none included then this is not acceptable when discussing science in an academic context. If they are there somewhere then i think the course as a whole would be improved by making them more apparent. Perhaps by putting the references for a lecture at the end of the lecture, where there is already a slide giving credit for the use of images. This is basic practice when lecturing on science generally.Either way I'm loving the course and thank you for producing it!",3
67339,A little heavy on the biology side,3
67353,It's a very nice course but it is very small.,3
67374,"I would appreciate a bit more of detail in some topics, butI enjoyed it a lot. Thanks!",3
67418,"Advantages:1) I liked the idea of filming the lectures of Dr Seligman in the real class. Watching his videos, I felt like I was sitting is the lecture room with other students.2) I also enjoyed watching different researchers talking about their fields of study. Inviting different speakers makes the course more diverse.Areas of improvement:1) Design. Some of the presentations in the videos were not in the style of the course (e.g. videos on constructive journalism)2) Structure. The overall impression is that different parts of the course were not reconciled with each other, leading to fragmentation of the course. It concerns not only design, but also video lenght (for example videos on constructive journalism were way too long) and lack of a sigle thread going through all the videos and supplementary materials. It seems that the course has been made in a hurry.",3
67437,"I rather liked the material and its delivery. Another thing I liked very much was students' commitment and achievements as exposed in the peer-reviewed assignments. What I disliked was abundance of personal-computer slang in the language of the professor, jamming all the peer-reviewed assignments into only two weeks and the incident with broken APA style.Despite my criticisms mentioned, I am grateful to the professor, HSE and Coursera staff, and my classmates for the opportunity and experience!",3
67460,"I didn´t like this course so much. Great part of the content is about mediation, arbitration and negotiations that are not sucessfully. I thought I´d see more about improving practices to negotiate and convince the other part in a negotiation.",3
67492,slightly repetitive of classification course with no real use-case value except lots of math..,3
67501,"Dependence on GraphLab technology is a big minus. The lectures are poorly balanced in terms of difficulty. Apart from that - interesting course, I'm glad I took it.",3
67515,"I have enrolled myself in the other Machine Learning courses offered by Uwash , but have to say this was not properly organized. I had got my certificates for the other courses easily , not because the contents was easy , but was easily understandable and well organized and there was a great sense of satisfaction after getting the certificate because of the knowledge gained.But unfortunately for this course , especially the week 4 and week 5 was lengthy and not up to the point and the quizzes were hence not seem to be related. So got my certificate after a bit of struggle.I'm planning to see other online materials related to week 4 and week 5 , as couldn't completely understand from this one. If you can modify those two weeks, it would be great. I hope you continue the great work of illuminating millions of young people's interests through your great courses and organization. Thank you from the bottom of my heart.",3
67530,This specific course traded off depth and detail for breadth of topics. Too many ideas were quickly described and not really built up to my liking.,3
67543,"Feels like this course in the specialization was a bit rushed, compared to the first 3 courses. It had 2 modules (first & last) that were more like placeholders and the middle 4 modules went from concept to the maths behind the algorithm very quickly. It needs a bit of work on expanding the course and presenting a bit more slowly. Having said all that, the concepts and algorithms taught are very interesting and a good first step into the unsupervised learning section.",3
67558,"Overall a good and useful course, however:A) They could do a much better job regarding LDA, standard Gibbs sampling, and Bayesian model and inference. Many slides on these 3 topics only contained some text and the instructor tried to ""verbally"" visualize the related important concepts. Hence not a good use of a video session.B) Week 1 and the 1st half of Week 6 were redundant.C) It would be much better to have a 7-week course with more topics and may be with some optional videos on Bayesian model, HMM.",3
67563,A little too superficial and hand waving.,3
67565,the homework is getting easy,3
67569,"The retrieval part of this course is great, it deserve five starts. The clustering part was going well until it reached LDA.The LDA module is very poorly covered, and also very hard to understand. I had to watch the videos more than two times to try to figure out what was LDA, and a Quora article posted in the Forum could explain it much better.Then we get to the Hierarchical Clustering module, which was the most poorly module in all this specialization. There is only one video talking about HMM models, and Markov Chains deserve at least one week to even get started with it. And to complete, there is just one Assignment with only 3 questions.The specialization was going perfect until now. I am very disappointed with this course. I hope the last two courses are much better covered and not just ran over like this this one was.",3
67577,Interesting content but explanations are less clear with respect to the other courses of the ML Specialization,3
67595,"great course, but module 4 lacks a bit in structure. hard to follow. without the forum, it would not be possible to make it in time.",3
67598,This course rushed through the material at the end.,3
67604,"I found this Course less well prepared than the previous 3 modules. Misleading hints in the assignments, code errors, etc... Also, I found the amount of work required higher, which is not in itself a bad thing, just a bit unexpected.",3
67607,"please rework in particular week 5, part 2",3
67822,That course is quite good to get the fundamental knowledge about power electronics,3
67838,"My opinion:Not much monitoring of the forums by mentors\instructors, hence responses are non- existent\delayed\misleading. some of the replies by mentors were misleading, The rationale of the Volt-sec balance was not set out very clearly, The expression evaluator is very temperamental, i had to enter the expressions many times , a very time-consuming & frustrating process.",3
67858,"This Course is very standard. I would have given 5 stars. Once you complete the weekly quiz and PASS it, you don't see the worked out solutions for the weekly quiz so that you can review.",3
67867,"There are serious issues with the quizzes. Other than grading correct/incorrect, there is no feedback afterwards.",3
67901,More theoretical. Analytical and Intuition is not much developed. Good for getting familiar with switch mode converter circuits.,3
67999,The theories for the models should be explained in more detail and with few more examples.,3
68024,This course presents an overview of different machine learning tools but I rather prefer starting from the second course were more specific competencies are given. I believe that in courses like this the contents are to sparse.It would serve as an introduction. But the contents of week 4 and 5 are not even in the specialization!,3
68025,"The content is really good, well explained=> 5 stars, nothing to add.Why the 3 stars then ? Graphlab. If you use the pydata stack, as it is said to be possible in every assignments, you get stuck on the quizz due to variations on data and the algorithm used, so you can't really get quite the same answers.",3
68097,No good without the missing course and capstone projects,3
68098,The Deep Learning part needs to be improved,3
68117,"I found the Course very interesting, well prepared from the Tutors and I liked the case study Approach since it provides actual examples where Machine Learning can be realized. I am interested to enroll in the second Course of the certificate to validate if it will go into more Details and Background regarding the build of the algorithms theoretically and in Python. I would like to thank both Tutor",3
68122,"The whole eco-system is based on Graphlab create which is not very commonly used in the industry. The ""Programming assignments"" are very much like the exercise done in the videos - so no real thought and effort were needed. The Deep learning part is really bad thought and bad examined.",3
68125,"This course introduces the key topics of Machine Learning, but the math behind the algorithms is not explained and the programming exercises are too easy. Unfortunately, it also relies heavily on graphlab instead of using open source software.",3
68158,It is better if allow me upgrade only when I finished this course.,3
68172,"If you are already familiar with ML you won't learn anything new. The deep learning part is new, but it too short and lacks detail. I believe the concepts are explained in a clear manner but they are too high-level to be considered ""learning"". By the end of the course you will be familiar with some concepts of ML and the Graphlab API, but you won't be ready to implement anything by your own. However, I think this course is good to evaluate whether you like the teaching style and the overall style of the specialization. It would be nice to be able to skip this course and still get the specialization completed. if you already know what you want to learn and you don't want the the full specialization certificate jump into the other courses right away. I will continue with the specialization with the hope in the next courses the topics are covered in higher detail.",3
68197,"This is a good introductory course, however the quiz questions and over dependence of graphlab are off putting. The instructors share good insights about the need and motivation for various ML techniques. I wish there was more support on the project using pandas and sklearn. Graphlab is immensely powerful, however not adopted in industry making it hard to apply the learning in real world.",3
68205,"A solid course, let down by quality issues in the last two modules. I hope these are fixed soon because it would make this a top notch course...",3
68210,The only reason that I am giving 3 star is the design of the quizzes for each week. The readings are too long and the content of the quiz sometimes gets you frustrated!,3
68227,"not using scikit and assigment way too easy, not challenging, but high quality video, very easy to understand .",3
68232,"I enjoyed the course and I will continue with the specialization. I am giving a 3-star rating as i) the lectures need to be updated with correct data or need to provide guidance as to when one should expect individual difference when following along with the notebook, ii) instructor / mentor response in the discussion forums is lacking, iii) graphlab is now an outdated tool as it is not commercially available.",3
68245,"This was a valuable introductory survey course. For me, the challenge came from my unfamiliarity with Python not the material. I would rate this class as ""entry level"" for anybody with a college-level technical degree.",3
68260,thanks to prof and cousera for this wonderful course. I wish the programming part was taught separately from basic. I have taken the previous course which was case study approach with respect to which it was slightly tough.,3
68261,The Professors and the lectures were excellent. Homeworks are way to easy. Would like to use open source tools like pandas and sci-kit learn instead of proprietary tools like graphlab.,3
68281,"Some instructions of the programming assignments are not all that clear, which wasted me a lot of time.",3
